subject,subject_type,predicate,object,object_type,subject_cui,object_cui,subject_def,object_def,degree_subject,degree_object,key
umls:extravasation_contrast_media,,rdf:type,umls:pathologic_function,,,,Extravasation contrast media is the accidental leakage of contrast dye from a blood vessel into surrounding tissues during medical imaging.,Pathologic_function refers to an abnormal or impaired biological process associated with disease.,,,umls:extravasation_contrast_media_rdf:type_umls:pathologic_function
umls:hypothyroidism_find_pt_patient_ord_mds,,rdf:type,umls:clinical_attribute,,,,Hypothyroidism is a medical condition characterized by an underactive thyroid gland producing insufficient thyroid hormones.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:hypothyroidism_find_pt_patient_ord_mds_rdf:type_umls:clinical_attribute
umls:patient_or_caregiver_received_high_risk_drug_education_find_rptperiod_patient_ord_cms_assessment,,rdf:type,umls:clinical_attribute,,,,A report detailing patient or caregiver education on high-risk drugs during a specified CMS assessment period.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:patient_or_caregiver_received_high_risk_drug_education_find_rptperiod_patient_ord_cms_assessment_rdf:type_umls:clinical_attribute
umls:events_during_hospitalization_find_rptperiod_patient_nom_adaptable,,rdf:type,umls:clinical_attribute,,,,Events during hospitalization related to the patient named ADAPTABLE within the specified reporting period.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:events_during_hospitalization_find_rptperiod_patient_nom_adaptable_rdf:type_umls:clinical_attribute
umls:twin_arb_pt_patient_ord,,rdf:type,umls:clinical_attribute,,,,Twin:Arb:Pt:^Patient:Ord is a data entity representing a patient's order in a healthcare system.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:twin_arb_pt_patient_ord_rdf:type_umls:clinical_attribute
umls:residence_status_find_pt_family_ord_observed_omaha,,rdf:type,umls:clinical_attribute,,,,Residence.status:Find:Pt:^Family:Ord:Observed.OMAHA refers to an observed family residence status record for a patient located in Omaha.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:residence_status_find_pt_family_ord_observed_omaha_rdf:type_umls:clinical_attribute
umls:type_of_dilation,,rdf:type,umls:intellectual_product,,,,A type of dilation is a mathematical transformation that enlarges or reduces a figure proportionally from a fixed center point.,"An intellectual product is a creation of the mind, such as an idea, invention, or work of art, that holds intellectual property rights.",,,umls:type_of_dilation_rdf:type_umls:intellectual_product
umls:successful_dilation,,rdf:type,umls:qualitative_concept,,,,"Successful dilation is the effective widening or opening of a bodily passage or orifice, often achieved during medical procedures.",A qualitative concept is an idea or category characterized by non-numerical attributes or qualities.,,,umls:successful_dilation_rdf:type_umls:qualitative_concept
umls:transportation_pt_patient,,rdf:type,umls:clinical_attribute,,,,Patient transportation refers to the organized movement of patients from one location to another for medical care.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:transportation_pt_patient_rdf:type_umls:clinical_attribute
umls:world_catchment_area_nfr_pt_nursing_unit_population_qn_estimated,,rdf:type,umls:clinical_attribute,,,,An estimated population value for a nursing unit's world catchment area.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:world_catchment_area_nfr_pt_nursing_unit_population_qn_estimated_rdf:type_umls:clinical_attribute
umls:life_expectancy_find_pt_patient_ord_oasis,,rdf:type,umls:clinical_attribute,,,,Life expectancy:Find:Pt:^Patient:Ord:OASIS is a data query referencing patient life expectancy information from the OASIS assessment system.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:life_expectancy_find_pt_patient_ord_oasis_rdf:type_umls:clinical_attribute
umls:respite_care_find_pt_patient_ord_mds,,rdf:type,umls:clinical_attribute,,,,Respite care provides temporary relief for primary caregivers by offering short-term patient care.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:respite_care_find_pt_patient_ord_mds_rdf:type_umls:clinical_attribute
umls:failed_duct_cannulation,,rdf:type,umls:health_care_activity,,,,"Failed duct cannulation is the unsuccessful attempt to insert a catheter into a duct, typically during medical procedures like ERCP.","Health care activity refers to any action or service aimed at promoting, maintaining, or restoring health.",,,umls:failed_duct_cannulation_rdf:type_umls:health_care_activity
umls:duct_cannulation_result,,rdf:type,umls:qualitative_concept,,,,Duct cannulation result refers to the outcome of inserting a tube into a duct to allow fluid flow or access for medical procedures.,A qualitative concept is an idea or category characterized by non-numerical attributes or qualities.,,,umls:duct_cannulation_result_rdf:type_umls:qualitative_concept
umls:laboratory_pt_patient,,rdf:type,umls:clinical_attribute,,,,"A laboratory is a controlled environment where scientific or medical tests and experiments are conducted, often involving patient samples.",A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:laboratory_pt_patient_rdf:type_umls:clinical_attribute
umls:insulin_rptperiod_patient_cms_assessment,,rdf:type,umls:clinical_attribute,,,,Insulin:-:RptPeriod:^Patient:-:CMS Assessment is a healthcare data element used to track insulin usage during a reporting period for a patient in CMS quality assessments.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:insulin_rptperiod_patient_cms_assessment_rdf:type_umls:clinical_attribute
umls:living_arrangements_pt_patient,,rdf:type,umls:clinical_attribute,,,,Living arrangements refer to the type of housing or household setup in which a patient resides.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:living_arrangements_pt_patient_rdf:type_umls:clinical_attribute
umls:influenza_vaccine_pt_patient_set,,rdf:type,umls:clinical_attribute,,,,A patient set for receiving the influenza vaccine.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:influenza_vaccine_pt_patient_set_rdf:type_umls:clinical_attribute
umls:hearing_behavior_find_pt_patient_ord_observed_omaha,,rdf:type,umls:clinical_attribute,,,,A recorded observation of a patient's hearing behavior using the OMAHA system.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:hearing_behavior_find_pt_patient_ord_observed_omaha_rdf:type_umls:clinical_attribute
umls:hip_fracture_find_pt_patient_ord_mds,,rdf:type,umls:clinical_attribute,,,,Hip fracture: a break in the upper part of the femur near the hip joint.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:hip_fracture_find_pt_patient_ord_mds_rdf:type_umls:clinical_attribute
umls:name_pt_patient_set,,rdf:type,umls:clinical_attribute,,,,Pt:^Patient:Set is a data structure representing a set of patient entities.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:name_pt_patient_set_rdf:type_umls:clinical_attribute
umls:arterial_blood_gases_abgs_pt_patient,,rdf:type,umls:clinical_attribute,,,,"Arterial Blood Gases (ABGs) are a test measuring oxygen, carbon dioxide, and pH levels in a patient's arterial blood.",A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:arterial_blood_gases_abgs_pt_patient_rdf:type_umls:clinical_attribute
umls:geriatric_depression_scale_short_version_total_score_pt_patient_qn,,rdf:type,umls:clinical_attribute,,,,The Geriatric Depression Scale Short Version is a brief screening tool used to identify depression in older adults.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:geriatric_depression_scale_short_version_total_score_pt_patient_qn_rdf:type_umls:clinical_attribute
umls:language_pt_patient_set,,rdf:type,umls:clinical_attribute,,,,A set of patients defined by specific criteria in a Portuguese-language context.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:language_pt_patient_set_rdf:type_umls:clinical_attribute
umls:plate_guard_stabilized_built_up_utensil_etc_find_pt_patient_ord_mds,,rdf:type,umls:clinical_attribute,,,,A plate guard is a stabilized built-up utensil attachment designed to help patients with limited hand function eat more easily by preventing food from slipping off the plate.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:plate_guard_stabilized_built_up_utensil_etc_find_pt_patient_ord_mds_rdf:type_umls:clinical_attribute
umls:indwelling_catheter_find_pt_patient_ord_mds,,rdf:type,umls:clinical_attribute,,,,An indwelling catheter is a tube inserted into the bladder to continuously drain urine.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:indwelling_catheter_find_pt_patient_ord_mds_rdf:type_umls:clinical_attribute
umls:memory_pt_patient_set,,rdf:type,umls:clinical_attribute,,,,Memory:-:Pt:^Patient:Set is a collection of patient-related memory data.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:memory_pt_patient_set_rdf:type_umls:clinical_attribute
umls:psychiatric_or_mood_disorder_pt_patient,,rdf:type,umls:clinical_attribute,,,,"A psychiatric or mood disorder is a mental health condition affecting a patient's emotions, thoughts, and behavior.",A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:psychiatric_or_mood_disorder_pt_patient_rdf:type_umls:clinical_attribute
umls:humidity_find_pt_patient_ord_rfc_assessment,,rdf:type,umls:clinical_attribute,,,,A clinical assessment documenting a patient's respiratory function and humidity-related parameters during an order review.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:humidity_find_pt_patient_ord_rfc_assessment_rdf:type_umls:clinical_attribute
umls:cancer_rptperiod_patient_cms_assessment,,rdf:type,umls:clinical_attribute,,,,A CMS Assessment is a standardized evaluation used to monitor and document a cancer patient's health status during a specific reporting period.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:cancer_rptperiod_patient_cms_assessment_rdf:type_umls:clinical_attribute
umls:mathematics_find_6mo_patient_ord,,rdf:type,umls:clinical_attribute,,,,Mathematics:Find:6Mo:^Patient:Ord is a query or command likely related to retrieving patient data or records within a six-month timeframe in a medical or data system.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:mathematics_find_6mo_patient_ord_rdf:type_umls:clinical_attribute
umls:information_management_pt_event_cdc_eoc,,rdf:type,umls:clinical_attribute,,,,CDC.EOC is the Centers for Disease Control and Prevention's Emergency Operations Center for managing public health information during emergencies.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:information_management_pt_event_cdc_eoc_rdf:type_umls:clinical_attribute
umls:salivation_find_pt_patient_ord_alsfrs_r,,rdf:type,umls:clinical_attribute,,,,Salivation:Find:Pt:^Patient:Ord:ALSFRS-R is a clinical data query referencing salivation assessment in a patient using the ALS Functional Rating Scale-Revised (ALSFRS-R).,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:salivation_find_pt_patient_ord_alsfrs_r_rdf:type_umls:clinical_attribute
umls:age_at_delivery_time_pt_father_qn,,rdf:type,umls:clinical_attribute,,,,"""Age^at delivery:Time:Pt:^Father:Qn"" is a data field likely representing the father's age at the time of delivery in a patient record.",A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:age_at_delivery_time_pt_father_qn_rdf:type_umls:clinical_attribute
umls:swallowing_pt_patient,,rdf:type,umls:clinical_attribute,,,,Swallowing is the process by which a patient moves food or liquid from the mouth to the stomach.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:swallowing_pt_patient_rdf:type_umls:clinical_attribute
umls:internal_bleeding_find_pt_patient_ord_mds,,rdf:type,umls:clinical_attribute,,,,"Internal bleeding is the loss of blood that occurs inside the body, often requiring medical evaluation and treatment.",A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:internal_bleeding_find_pt_patient_ord_mds_rdf:type_umls:clinical_attribute
umls:medications_pt_patient,,rdf:type,umls:clinical_attribute,,,,"Medications are substances used to diagnose, treat, or prevent illnesses in a patient.",A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:medications_pt_patient_rdf:type_umls:clinical_attribute
umls:noise_find_pt_patient_ord_rfc_assessment,,rdf:type,umls:clinical_attribute,,,,Noise:Find:Pt:^Patient:Ord:RFC assessment is a clinical evaluation tool used to assess a patient's readiness for return to function.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:noise_find_pt_patient_ord_rfc_assessment_rdf:type_umls:clinical_attribute
umls:hearing_find_pt_patient_ord_rfc_assessment,,rdf:type,umls:clinical_attribute,,,,A Hearing:Find:Pt:^Patient:Ord:RFC assessment is a clinical evaluation process to determine a patient's hearing ability and related functional communication status.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:hearing_find_pt_patient_ord_rfc_assessment_rdf:type_umls:clinical_attribute
umls:social_network_find_pt_patient_ord_pcam,,rdf:type,umls:clinical_attribute,,,,Social network:Find:Pt:^Patient:Ord:PCAM is a query or command likely used to locate patient records ordered by PCAM within a social network or healthcare data system.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:social_network_find_pt_patient_ord_pcam_rdf:type_umls:clinical_attribute
umls:volunteers_pt_event_cdc_eoc,,rdf:type,umls:clinical_attribute,,,,Volunteers are individuals who offer their time and skills to support CDC Emergency Operations Center (EOC) events.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:volunteers_pt_event_cdc_eoc_rdf:type_umls:clinical_attribute
umls:overall_pt_patient_facit,,rdf:type,umls:clinical_attribute,,,,FACIT is a collection of questionnaires used to assess health-related quality of life in patients.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:overall_pt_patient_facit_rdf:type_umls:clinical_attribute
umls:total_population_of_age_25_29y_nfr_pt_nursing_unit_population_qn,,rdf:type,umls:clinical_attribute,,,,Total population aged 25-29 years in the nursing unit.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:total_population_of_age_25_29y_nfr_pt_nursing_unit_population_qn_rdf:type_umls:clinical_attribute
umls:abdominal_pain_find_pt_patient_ord_reported_hiv_ssc,,rdf:type,umls:clinical_attribute,,,,Abdominal pain is a symptom reported by the patient indicating discomfort or pain in the abdominal area.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:abdominal_pain_find_pt_patient_ord_reported_hiv_ssc_rdf:type_umls:clinical_attribute
umls:interpersonal_relationship_behavior_find_pt_patient_ord_observed_omaha,,rdf:type,umls:clinical_attribute,,,,Interpersonal relationship.behavior:Find:Pt:^Patient:Ord:Observed.OMAHA is a clinical observation record documenting a patient's interpersonal behavior using the Omaha System.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:interpersonal_relationship_behavior_find_pt_patient_ord_observed_omaha_rdf:type_umls:clinical_attribute
umls:route_find_pt_medication_nom,,rdf:type,umls:clinical_attribute,,,,Route:Find:Pt:Medication:Nom is a query or function to identify the route of administration for a patient's specified medication by name.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:route_find_pt_medication_nom_rdf:type_umls:clinical_attribute
umls:moisture_find_pt_patient_ord_nsras,,rdf:type,umls:clinical_attribute,,,,Moisture:Find:Pt:^Patient:Ord:NSRAS is a clinical data query used to locate patient moisture-related observations in a healthcare information system.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:moisture_find_pt_patient_ord_nsras_rdf:type_umls:clinical_attribute
umls:start_of_care_date_date_rptperiod_patient_qn_cms_assessment,,rdf:type,umls:clinical_attribute,,,,"The Start of Care Date is the date when a patient's care episode begins, as recorded in the CMS assessment report.",A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:start_of_care_date_date_rptperiod_patient_qn_cms_assessment_rdf:type_umls:clinical_attribute
umls:major_procedures_diagnostic_surgical_and_therapeutic_interventions_pt_patient,,rdf:type,umls:clinical_attribute,,,,"Major Procedures (Diagnostic, Surgical, and Therapeutic Interventions) are significant medical actions performed on a patient to diagnose, treat, or manage health conditions.",A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:major_procedures_diagnostic_surgical_and_therapeutic_interventions_pt_patient_rdf:type_umls:clinical_attribute
umls:type_of_cystostomy,,rdf:type,umls:intellectual_product,,,,A suprapubic cystostomy is a type of cystostomy involving the insertion of a catheter into the bladder through the abdominal wall.,"An intellectual product is a creation of the mind, such as an idea, invention, or work of art, that holds intellectual property rights.",,,umls:type_of_cystostomy_rdf:type_umls:intellectual_product
umls:intraluminal_radiation_result,,rdf:type,umls:qualitative_concept,,,,"An intraluminal radiation result refers to the outcome or findings from radiation therapy delivered inside a body lumen, such as the esophagus or bronchus.",A qualitative concept is an idea or category characterized by non-numerical attributes or qualities.,,,umls:intraluminal_radiation_result_rdf:type_umls:qualitative_concept
umls:injected_material,,rdf:type,umls:substance,,,,Injected material is a substance introduced into a system or body through a syringe or similar device.,A substance is a form of matter with uniform properties and composition.,,,umls:injected_material_rdf:type_umls:substance
umls:incomplete_stone_extraction,,rdf:type,umls:therapeutic_or_preventive_procedure,,,,"Incomplete stone extraction is the partial removal of stones, typically from the urinary or biliary tract, leaving residual fragments behind.",A therapeutic or preventive procedure is a medical intervention performed to treat or prevent disease.,,,umls:incomplete_stone_extraction_rdf:type_umls:therapeutic_or_preventive_procedure
umls:tissue_type_type_rptperiod_pressure_injury_most_advanced_stage_nom_cms_assessment,,rdf:type,umls:clinical_attribute,,,,A CMS Assessment is a standardized evaluation tool used to document the most advanced stage of a pressure injury based on tissue type and reporting period.,A clinical attribute is a specific characteristic or feature related to a patient's health or medical condition.,,,umls:tissue_type_type_rptperiod_pressure_injury_most_advanced_stage_nom_cms_assessment_rdf:type_umls:clinical_attribute
umls:chemotactic_factor_inactivator,,rdf:type,umls:enzyme,,,,A chemotactic factor inactivator is an enzyme that degrades or neutralizes chemotactic factors to regulate immune cell migration.,An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:chemotactic_factor_inactivator_rdf:type_umls:enzyme
umls:pyruvate_dehydrogenase_complex_location,,rdf:type,umls:cell_component,,,,"A multi-enzyme complex that catalyzes the oxidative decarboxylation of pyruvate to form acetyl-CoA. The complex comprises multiple copies of three enzymes referred to as E1, E2 and E3: pyruvate dehydrogenase (E1, which may be a homodimer or a heterotetramer of two alpha and two beta subunits, depending on species), dihydrolipoamide S-acetyltransferase (E2), and dihydrolipoamide dehydrogenase (E3). Additional proteins may also be present. [PMID:36863425]","A cell component is any part or structure within a cell, such as organelles or membranes, that performs specific functions.",,,umls:pyruvate_dehydrogenase_complex_location_rdf:type_umls:cell_component
umls:electron_transport_complex_i,,rdf:type,umls:enzyme,,,,A flavoprotein and iron sulfur-containing oxidoreductase complex that catalyzes the conversion of UBIQUINONE to ubiquinol. In MITOCHONDRIA the complex also couples its reaction to the transport of PROTONS across the internal mitochondrial membrane. The NADH DEHYDROGENASE component of the complex can be isolated and is listed as EC 1.6.99.3.,An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:electron_transport_complex_i_rdf:type_umls:enzyme
umls:amylase_lipase_protease,,rdf:type,umls:pharmacologic_substance,,,,"Amylase, lipase, and protease are digestive enzymes that break down carbohydrates, fats, and proteins, respectively.","A pharmacologic substance is a chemical compound used to diagnose, treat, or prevent disease.",,,umls:amylase_lipase_protease_rdf:type_umls:pharmacologic_substance
umls:itk_protein_human,,rdf:type,umls:enzyme,,,,"Tyrosine-protein kinase ITK/TSK (620 aa, ~75 kDa) is encoded by the human ITK gene. This protein is involved in tyrosine phosphorylation and immunity.",An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:itk_protein_human_rdf:type_umls:enzyme
umls:lig4_protein_human,,rdf:type,umls:enzyme,,,,"DNA ligase 4 (911 aa, ~104 kDa) is encoded by the human LIG4 gene. This protein plays a role in non-homologous end joining during both DNA repair and V(D)J recombination.",An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:lig4_protein_human_rdf:type_umls:enzyme
umls:stress_activated_protein_kinase_1,,rdf:type,umls:enzyme,,,,A c-jun amino-terminal kinase that is activated by environmental stress and pro-inflammatory cytokines. Several isoforms of the protein with molecular sizes of 43 and 48 KD exist due to multiple ALTERNATIVE SPLICING.,An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:stress_activated_protein_kinase_1_rdf:type_umls:enzyme
umls:dna_nucleotidylexotransferase_human,,rdf:type,umls:enzyme,,,,"DNA nucleotidylexotransferase (509 aa, ~59 kDa) is encoded by the human DNTT gene. This protein plays a role in DNA polymerization and specifically catalyzes the insertion of nucleotides (N regions) at the V(H)-D and D-J(H) junctions of immunoglobulin genes.",An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:dna_nucleotidylexotransferase_human_rdf:type_umls:enzyme
umls:citron_rho_interacting_kinase,,rdf:type,umls:enzyme,,,,Citron rho-interacting kinase is an enzyme involved in regulating cytoskeletal organization and cell division.,An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:citron_rho_interacting_kinase_rdf:type_umls:enzyme
umls:cytochrome_b5,,rdf:type,umls:biologically_active_substance,,,,Cytochromes of the b group that are found bound to cytoplasmic side of ENDOPLASMIC RETICULUM. They serve as electron carrier proteins for a variety of membrane-bound OXYGENASES. They are reduced by the enzyme CYTOCHROME-B(5) REDUCTASE.,A biologically active substance is a compound that produces a physiological effect in living organisms.,,,umls:cytochrome_b5_rdf:type_umls:biologically_active_substance
umls:factor_b_complement,,rdf:type,umls:immunologic_factor,,,,"A glycine-rich, heat-labile serum glycoprotein that contains a component of the C3 CONVERTASE ALTERNATE PATHWAY (C3bBb). Bb, a serine protease, is generated when factor B is cleaved by COMPLEMENT FACTOR D into Ba and Bb.",An immunologic factor is a substance or component that influences or regulates the immune system's response.,,,umls:factor_b_complement_rdf:type_umls:immunologic_factor
umls:peroxidase_horseradish,,rdf:type,umls:indicator_reagent_or_diagnostic_aid,,,,"nonEC; a peroxidase isolated from the horseradish plant and used in a variety of light and electron microscopic staining procedures; phagocytosed HRP has extraordinary intracellular survival time and can be used to trace intercellular gap connections, neuronal transport, and vesicle flux.","An indicator reagent or diagnostic aid is a substance used to detect, measure, or diagnose a specific condition or analyte.",,,umls:peroxidase_horseradish_rdf:type_umls:indicator_reagent_or_diagnostic_aid
umls:alpha_glucosidase,,rdf:type,umls:pharmacologic_substance,,,,"hydrolyses terminal, non-reducing 1,4-linked alpha-D- glucose residues with release of alpha-D-glucose.","A pharmacologic substance is a chemical compound used to diagnose, treat, or prevent disease.",,,umls:alpha_glucosidase_rdf:type_umls:pharmacologic_substance
umls:proteins_tacrolimus_binding,,rdf:type,umls:receptor,,,,A class of immunosuppressant binding proteins (immunophilins) specific for FK506 (tacrolimus) and rapamycin.,A receptor is a protein molecule that receives and responds to chemical signals.,,,umls:proteins_tacrolimus_binding_rdf:type_umls:receptor
umls:mafenide,,rdf:type,umls:antibiotic,,,,"A sulfonamide that inhibits the enzyme CARBONIC ANHYDRASE and is used as a topical anti-bacterial agent, especially in burn therapy.",An antibiotic is a medicine that kills or inhibits the growth of bacteria to treat infections.,,,umls:mafenide_rdf:type_umls:antibiotic
umls:glyc_rine,,rdf:type,umls:biologically_active_substance,,,,"A trihydroxyalcohol with localized osmotic diuretic and laxative effects. Glycerin elevates the blood plasma osmolality thereby extracting water from tissues into interstitial fluid and plasma. This agent also prevents water reabsorption in the proximal tubule in the kidney leading to an increase in water and sodium excretion and a reduction in blood volume. Administered rectally, glycerin exerts a hyperosmotic laxative effect by attracting water into the rectum, thereby relieving constipation. In addition, glycerin is used as a solvent, humectant and vehicle in various pharmaceutical preparations.",A biologically active substance is a compound that produces a physiological effect in living organisms.,,,umls:glyc_rine_rdf:type_umls:biologically_active_substance
umls:biotene,,rdf:type,umls:enzyme,,,,BIOTENE is a brand of oral care products designed to relieve dry mouth and maintain oral health.,An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:biotene_rdf:type_umls:enzyme
umls:anise_oil,,rdf:type,umls:food,,,,An essential oil derived from Pimpinella anisum.,Food is any substance consumed to provide nutritional support for the body.,,,umls:anise_oil_rdf:type_umls:food
umls:albumin_aggregated,,rdf:type,umls:indicator_reagent_or_diagnostic_aid,,,,Albumin Aggregated is a form of the protein albumin in which individual molecules have clumped together.,"An indicator reagent or diagnostic aid is a substance used to detect, measure, or diagnose a specific condition or analyte.",,,umls:albumin_aggregated_rdf:type_umls:indicator_reagent_or_diagnostic_aid
umls:magnesium_aluminum_silicate,,rdf:type,umls:inorganic_chemical,,,,Magnesium aluminum silicate is a naturally occurring mineral used as a thickening agent and stabilizer in cosmetics and pharmaceuticals.,"An inorganic chemical is a compound that typically does not contain carbon-hydrogen bonds and includes minerals, metals, and salts.",,,umls:magnesium_aluminum_silicate_rdf:type_umls:inorganic_chemical
umls:contact_lens_cleaning_solution,,rdf:type,umls:manufactured_object,,,,"Contact lens cleaning solution is a liquid used to clean, disinfect, and store contact lenses.",A manufactured object is a tangible item created or produced through human industrial or craft processes.,,,umls:contact_lens_cleaning_solution_rdf:type_umls:manufactured_object
umls:multidex,,rdf:type,umls:medical_device,,,,MULTIDEX is a software tool for managing and analyzing multiple data sets simultaneously.,"A medical device is any instrument, apparatus, or machine used to diagnose, prevent, or treat medical conditions.",,,umls:multidex_rdf:type_umls:medical_device
umls:triethanolamine_lauryl_sulfate,,rdf:type,umls:organic_chemical,,,,Triethanolamine Lauryl Sulfate is a surfactant commonly used as a foaming agent and emulsifier in personal care products.,"An organic chemical is a compound primarily composed of carbon and hydrogen atoms, often containing other elements such as oxygen, nitrogen, or sulfur.",,,umls:triethanolamine_lauryl_sulfate_rdf:type_umls:organic_chemical
umls:sea_clens,,rdf:type,umls:pharmacologic_substance,,,,SEA-CLENS is a medical device used for cleansing the colon before diagnostic procedures.,"A pharmacologic substance is a chemical compound used to diagnose, treat, or prevent disease.",,,umls:sea_clens_rdf:type_umls:pharmacologic_substance
umls:lubricant,,rdf:type,umls:substance,,,,Any substance that helps to minimize friction and facilitates motion between interacting surfaces.,A substance is a form of matter with uniform properties and composition.,,,umls:lubricant_rdf:type_umls:substance
umls:nilotinib,,rdf:type,umls:amino_acid_peptide_or_protein,,,,"An orally bioavailable aminopyrimidine-derivative Bcr-Abl tyrosine kinase inhibitor with antineoplastic activity. Designed to overcome imatinib resistance, nilotinib binds to and stabilizes the inactive conformation of the kinase domain of the Abl protein of the Bcr-Abl fusion protein, resulting in the inhibition of the Bcr-Abl-mediated proliferation of Philadelphia chromosome-positive (Ph+) chronic myeloid leukemia (CML) cells. This agent also inhibits the receptor tyrosine kinases platelet-derived growth factor receptor (PDGF-R) and c-kit, a receptor tyrosine kinase mutated and constitutively activated in most gastrointestinal stromal tumors (GISTs). With a binding mode that is energetically more favorable than that of imatinib, nilotinib has been shown to have an approximately 20-fold increased potency in kinase and proliferation assays compared to imatinib.",Amino acids are organic molecules that serve as the building blocks of peptides and proteins.,,,umls:nilotinib_rdf:type_umls:amino_acid_peptide_or_protein
umls:erythrocin_stearate,,rdf:type,umls:antibiotic,,,,Erythrocin Stearate is an antibiotic compound derived from erythromycin used to treat bacterial infections.,An antibiotic is a medicine that kills or inhibits the growth of bacteria to treat infections.,,,umls:erythrocin_stearate_rdf:type_umls:antibiotic
umls:escherichia_coli,,rdf:type,umls:bacterium,,,,"A common, gram negative gut bacterium that has been studied intensively by geneticists because of its small genome size, normal lack of pathogenicity, and ease of growth in the laboratory.",A bacterium is a single-celled microorganism that can exist independently or as a parasite.,,,umls:escherichia_coli_rdf:type_umls:bacterium
umls:quaternium_15,,rdf:type,umls:biomedical_or_dental_material,,,,QUATERNIUM 15 is a chemical compound used as a conditioning agent in hair care products.,"A biomedical or dental material is a substance specifically designed for use in medical or dental applications to support, enhance, or replace biological tissues.",,,umls:quaternium_15_rdf:type_umls:biomedical_or_dental_material
umls:allura_red_ac_dye,,rdf:type,umls:chemical_viewed_functionally,,,,Allura Red AC is a synthetic red azo dye commonly used as a food coloring.,A chemical viewed functionally is a substance analyzed based on its role or effect in a specific chemical process or reaction.,,,umls:allura_red_ac_dye_rdf:type_umls:chemical_viewed_functionally
